bookID,average_rating,num_pages,ratings_count,main_author,parent_publisher
32328,4.04,224,686,Oh! Great,Del
32329,4.09,224,609,Oh! Great,Del
32330,3.92,224,1875,Oh! Great,Del
32331,4.07,224,467,Oh! Great,Del
32338,4.54,677,96,James H. Billington,Basic
32349,3.79,187,11224,Marlo Morgan,Harper
32350,3.81,253,305,Steve Kenson,Green
32351,4.05,448,3040,Armand Marie Leroi,Penguin
32353,3.75,240,697,Chris Claremont,Marvel
32358,4.07,384,491,David Dalton,Chicago
32370,4.03,293,77100,Augusten Burroughs,Picador
32373,4.29,332,792,Michael J. Bradley,Harbor
32386,4.08,251,43,Oscar Wilde,Mestas
32396,3.83,336,1604,William Shakespeare,Simon
32398,3.8,400,692,William Shakespeare,Simon
32400,3.8,336,22,William Shakespeare,Penguin
32401,3.8,336,262,William Shakespeare,Bloomsbury
32408,3.98,288,83,Louisa May Alcott,Piemme
32410,3.83,432,89,William Shakespeare,W.
32413,3.92,236,12,Luigi Pirandello,Riverrun
32414,3.85,400,58,William Shakespeare,Pearson
32417,3.6,311,6969,Thomas  Harris,NAL
32418,3.76,564,71712,Thomas  Harris,Arrow
32419,4.42,1222,808,Thomas  Harris,William
32421,3.86,460,53394,Dean Koontz,Bantam
32422,3.84,413,30539,Dean Koontz,Berkley
32424,4.06,384,49312,Dean Koontz,Berkley
32426,3.76,408,17062,David Axton,Bantam
32427,4.24,752,3336,Dean Koontz,Wings
32428,3.78,528,9553,Leigh Nichols,Berkley
32430,3.9,417,30574,Dean R. Koontz,Berkley
32432,4.0,448,31462,Dean Koontz,Bantam
32433,3.95,419,24594,Dean Koontz,Berkley
32434,3.76,493,22577,Dean Koontz,Berkley
32435,3.94,448,61123,Dean Koontz,Berkley
32437,3.71,649,18747,Dean Koontz,Bantam
32438,3.9,289,19637,Dean Koontz,Berkley
32439,4.04,436,65221,Dean Koontz,Bantam
32441,3.82,386,29967,Dean Koontz,Bantam
32443,3.88,366,16242,Leigh Nichols,Berkley
32446,3.95,518,32385,Richard Paige,Berkley
32453,3.83,499,15666,Leigh Nichols,Headline
32456,3.82,371,17016,Dean Koontz,Berkley
32461,3.73,300,202,Ramsey Campbell,or
32483,3.99,608,1541,Peter Ackroyd,Anchor
32484,4.31,896,91,William Shakespeare,Longman
32487,4.38,1008,852,Marjorie Garber,Anchor
32488,4.35,288,456,John   Barton,Anchor
32499,4.0,400,340714,John Grisham,Delta
32500,4.34,794,2023,Michael Connelly,Little
32501,4.12,405,36333,Michael Connelly,Little
32502,4.18,454,33730,Michael Connelly,Warner
32503,4.49,821,2026,Michael Connelly,Little
32505,4.13,432,29913,Michael Connelly,Grand
32506,4.2,510,64309,Michael Connelly,Grand
32507,3.96,448,26998,Michael Connelly,Warner
32508,4.1,482,125864,Michael Connelly,Grand
32509,3.96,278,117,Charles Lamb,Wordsworth
32510,3.83,214,13896,Charlaine Harris,Berkley
32511,3.94,430,421,Stephen Greenblatt,W.W.
32514,4.25,391,701,William Shakespeare,Simon
32516,3.87,194,12212,Charlaine Harris,Berkley
32517,4.01,288,111,Francine Segan,Random
32520,4.25,583,104,William Shakespeare,Yale
32522,4.3,692,613,Helen Vendler,Belknap
32523,4.16,375,26891,Lisa Gardner,Bantam
32527,3.96,451,44349,Lisa Gardner,Bantam
32530,4.16,384,24599,Lisa Gardner,Bantam
32532,4.11,150,2316,John Gardner,W.
32533,4.0,224,5019,John Gardner,Vintage
32534,3.88,399,843,John Gardner,New
32537,3.82,176,49,John W. Gardner,W.
32552,4.36,688,66382,Edgar Allan Poe,Barnes
32558,4.41,1520,170,Edgar Allan Poe,Library
32560,4.35,488,168,Franz Kafka,Schocken
32561,3.95,167,529,Franz Kafka,Schocken
32572,4.03,191,132,Franz Kafka,Barnes
32574,4.03,227,61,Franz Kafka,Scribner
32576,3.72,371,1399,Jean Lorrah,Pocket
32578,3.89,96,475,Richard Corliss,British
32579,3.87,240,281,Vladimir Nabokov,Vintage
32581,3.89,335,1965,Vladimir Nabokov,Everyman's
32584,4.09,313,282,Knut Hamsun,Penguin
32585,4.05,134,28153,Knut Hamsun,Dover
32588,3.74,155,47,Knut Hamsun,Sun
32589,3.96,164,696,Knut Hamsun,Condor
32590,3.9,181,5833,Knut Hamsun,Penguin
32591,3.77,250,129,Knut Hamsun,Green
32592,3.6,185,86,Knut Hamsun,Ig
32610,4.2,256,4151,Stephen Hawking,Penguin
32625,4.32,352,661,Clive Barker,Rizzoli
32626,4.18,507,22863,Clive Barker,Berkley
32627,4.03,697,8829,Clive Barker,HarperPerennial
32628,4.05,658,25955,Clive Barker,HarperPerennial
32636,4.2,569,12118,Clive Barker,HarperCollins
32637,4.42,544,2583,Clive Barker,HarperTorch
32639,3.75,594,3942,Clive Barker,Harper
32640,3.96,180,6294,Clive Barker,Pocket
32649,4.09,66,941,Aimé Césaire,Wesleyan
32650,3.86,448,29586,Thomas Hardy,Modern
32656,3.86,552,44,Thomas Hardy,W.
32679,3.6,362,336,Richard Bachman,Plaza
32680,3.64,255,3551,Stephen King,Signet
32682,4.14,503,170797,Tom Clancy,Berkley
32686,3.92,717,339,Robert Silverberg,or
32689,4.17,224,3162,Tim Underwood,Warner
32691,3.93,768,1430,Stephen King,Signet
32692,3.51,332,117178,Stephen King,Smithmark
32694,3.83,445,4321,Stewart O'Nan,Scribner
32695,4.13,375,12,Stephen King,Planeta
32696,4.0,417,79,Stephen King,Debolsillo
32702,3.78,203,91,Richard Bachman,Martínez
32703,3.67,277,7852,Joyce Reardon,Hyperion
32709,3.7,320,339,Jim Thompson,Vintage
32715,4.07,1075,3231,Stephen King,Viking
32720,3.88,528,353,Stephen King,Plaza
32737,4.17,302,146,Sholom Aleichem,Sholom
32741,4.26,692,66,Sholom Aleichem,Avenel
32750,4.07,324,2466,Paule Marshall,Feminist
32760,3.96,544,46,Thomas Pynchon,Rowohlt
32765,4.16,205,37,Isaac Bashevis Singer,Farrar
32767,3.88,224,24866,H.P. Lovecraft,Modern
32768,4.44,458,486,H.P. Lovecraft,Arkham
32769,4.25,184,21719,H.P. Lovecraft,Del
32773,4.45,170,22,David   Robbins,Leisure
32774,4.44,552,29,H.P. Lovecraft,Voyager
32778,3.84,483,184,Virgil,Everyman's
32779,3.84,368,19,Virgil,Prentice
32780,3.86,542,64,Homer,Collector's
32781,4.04,121,532,Simone Weil,NYRB
32807,3.94,463,15118,Clive Cussler,G.P.
32810,4.02,388,369,Dante Alighieri,Penguin
32811,4.07,735,177,Dante Alighieri,Oxford
32812,3.95,400,11566,Dante Alighieri,Penguin
32813,4.49,256,29,Joseph Gallagher,Liguori
32814,3.49,489,1050,Geoffrey Chaucer,Penguin
32816,3.95,600,1149,Geoffrey Chaucer,W.
32827,3.78,136,17325,Jules Verne,Aegypan
32828,3.63,498,28,Mike Ashley,Running
32829,3.86,240,107189,Jules Verne,Bantam
32830,3.76,48,563,Pauline Francis,Evans
32831,4.11,723,30022,Jules Verne,Modern
32832,3.64,260,1752,Jules Verne,Fredonia
32835,3.59,276,199,Jules Verne,Fredonia
32836,3.93,236,156,Jules Verne,Signet
32843,3.93,211,778,Jules Verne,Modern
32844,4.11,630,114,Jules Verne,Modern
32849,3.99,300,1956,Jules Verne,Fredonia
32854,3.69,304,551,Mary Gordon,Anchor
32872,3.68,308,3015,Lisa Unger,Shaye
32880,3.54,352,117,John A. Keel,Hodder
32884,3.99,270,265,David Deida,Health
32893,3.7,112,113,Reynolds Price,Scribner
32899,4.0,368,253,Reynolds Price,Scribner
32900,3.95,368,213,Jodi Picoult,Atria
32913,3.56,400,1418,Ken Kesey,Penguin
32915,3.58,533,2015,Ken Kesey,Penguin
32916,3.86,205,193,Paul Perry,Running
32919,3.63,215,226,Ken Kesey,Viking
32929,4.28,32,276426,Margaret Wise Brown,HarperCollins
32936,3.57,32,198,Margaret Wise Brown,HarperCollins
32939,3.71,304,5034,Bill Maher,Rodale
32941,3.11,304,199,Bill Maher,Simon
32942,3.51,288,189,Bill Maher,Ballantine
32946,4.09,218,2630,S.E. Hinton,Puffin
32947,4.17,300,190,Jane Jeong Trenka,South
32950,3.43,192,122,Judd Winick,DC
32951,4.49,190,12105,Audre Lorde,Crossing
32957,3.9,441,9317,Sandra Cisneros,Vintage
32964,4.41,522,67,Homer,University
32966,3.8,240,140,William Shakespeare,Penguin
32975,4.02,640,2167,Carolyn Keene,Aladdin
32977,3.86,210,8279,Carolyn Keene,Applewood
32979,3.99,210,53304,Carolyn Keene,Applewood
32980,3.89,215,4920,Carolyn Keene,Applewood
32981,3.89,228,4249,Carolyn Keene,Applewood
32986,4.08,416,412,Roy Mottahedeh,One
32987,4.01,464,14233,Tom Brokaw,Random
32994,4.17,336,2979,Ricardo Semler,Random
33001,4.05,304,6783,Fern Michaels,Kensington
33002,3.67,266,368,Robert J. Ray,Billboard
33007,3.67,368,31,Francis Meynell,Harry
33013,3.94,465,324,Thomas Hardy,Modern
33015,3.96,320,1509,Thomas Hardy,Penguin
33024,4.09,384,2031,Greg Cox,Pocket
33025,3.95,784,1112,Graham Hancock,ree
33026,4.22,256,746,James Hillman,William
33028,3.96,160,840,Jude Watson,Scholastic
33029,3.35,120,83,Mike Kennedy,Dark
33030,3.91,310,548,Greg Cox,Pocket
33032,2.89,368,541,Gail Godwin,Ballantine
33046,4.09,24,33,P.D. Eastman,Random
33052,3.76,148,6782,T.S. Eliot,Harcourt
33057,3.86,368,649,Frances Gies,Harper
33064,4.36,890,152,Rohinton Mistry,Le
33075,3.04,142,767,Rosie Daley,Knopf
33130,3.77,252,89,William Shakespeare,Cambridge
33131,3.77,593,501,William Shakespeare,Bloomsbury
33133,3.77,240,27,William Shakespeare,Cambridge
33137,3.82,192,2738,Ursula Hegi,ouchstone
33139,3.86,304,259,Ursula Hegi,ouchstone
33144,3.48,387,10136,Janet Fitch,Little
33151,3.81,355,582,William Shakespeare,W.
33152,3.65,352,1365,Jean Rabe,Wizards
33153,3.56,69,1422,Aimé Césaire,atre
33155,3.94,312,2820,William Shakespeare,Arden
33157,3.96,64,19,SparkNotes,SparkNotes
33158,3.94,168,144,William Shakespeare,Cambridge
33159,3.92,388,13,John Berendt,Pocket
33174,3.76,120,21,Amy L. Marsland,Cliffs
33175,4.17,1232,3873,Victor Hugo,Penguin
33179,3.94,344,219,Stephen Greenblatt,Princeton
33180,4.01,256,64,Sarah K. Herz,Greenwood
33185,4.02,249,822,William Shakespeare,Yale
33186,4.02,270,149,William Shakespeare,Cambridge
33191,3.74,142,237,William Shakespeare,Oxford
33192,3.74,111,223,William Shakespeare,Prestwick
33194,3.74,278,273,William Shakespeare,Cambridge
33195,3.74,231,65,William Shakespeare,Hungry
33197,3.91,88,52,SparkNotes,SparkNotes
33198,3.74,350,219,William Shakespeare,Bloomsbury
33263,3.87,213,3778,Haruki Murakami,Vintage
33279,4.1,208,526,Stewart Brand,Basic
33282,3.46,104,318,Francine Pascal,Bantam
33288,4.19,268,1842,Dale Carnegie,Vermilion
33291,4.19,256,210,Dale Carnegie,Cedar
33292,3.96,208,428,Donna Dale Carnegie,Simon
33293,4.03,288,5719,Charles Wheelan,W.
33295,4.0,218,908,Pavel Tsatsouline,Dragon
33297,3.95,256,6724,Desmond Morris,Delta
33308,3.38,216,413,Doug Lansky,ravelers'
33313,4.07,312,183882,Anthony Bourdain,Ecco/Harper
33331,4.09,268,1359,Michael J. Mauboussin,Columbia
33333,3.92,246,23657,Donald Miller,omas
33342,4.58,624,433,Douglas Adams,Longmeadow
33344,3.9,184,155,Robbie Stamp,Newmarket
33348,4.35,560,188,Stephen King,Futura
33353,4.02,276,8606,Greg Behrendt,Harmony
33356,3.66,352,10771,Max Barry,Abacus
33363,4.17,312,8922,Gloria Naylor,Vintage
33365,3.91,192,488,Sigrid Nunez,Picador
33367,3.92,128,134,Sigrid Nunez,Soft
33411,4.17,348,170,Karel Čapek,Northwestern
33418,4.18,361,15096,Michio Kaku,Anchor
33436,3.85,342,10361,Joanne Fluke,Kensington
33437,3.91,382,12503,Joanne Fluke,Kensington
33438,3.92,384,11633,Joanne Fluke,Kensington
33439,3.85,320,14668,Joanne Fluke,Kensington
33440,3.87,352,12820,Joanne Fluke,Kensington
33441,3.75,321,35450,Christopher Moore,Harper
33442,3.75,380,11510,Joanne Fluke,Kensington
33443,3.71,436,31829,Joanne Fluke,Kensington
33445,3.87,310,13669,Joanne Fluke,Kensington
33446,3.77,144,115,Eric H.F. Law,Chalice
33447,4.06,320,480,Al Ries,Harper
33448,4.04,246,126,Al Ries,McGraw-Hill
33449,4.05,143,13851,Al Ries,Harper
33451,3.82,240,40,Al Ries,Plume
33453,3.83,328,42028,Christopher Moore,William
33454,3.94,300,52843,Christopher Moore,HarperCollins
33455,3.8,325,27534,Christopher Moore,Harper
33456,4.07,387,90947,Christopher Moore,William
33457,3.83,256,37206,Christopher Moore,Perennial
33458,3.87,304,29113,Christopher Moore,William
33473,4.37,421,1299,Will Eisner,W.
33474,4.08,164,1789,Will Eisner,Poorhouse
33477,3.92,187,786,Will Eisner,DC
33478,3.74,160,1109,Will Eisner,W.
33481,4.31,200,42,Will Eisner,Dark
33484,4.33,416,3697,Robert E. Howard,Del
33488,3.31,90,130,Akira Yoshida,Dark
33489,4.45,320,7011,Sandy Petersen,Chaosium
33490,4.22,420,809,H.P. Lovecraft,Penguin
33491,3.71,170,41,Lynn Willis,Chaosium
33492,3.63,180,27,William    Jones,Chaosium
33493,3.92,208,65,Keith Herber,Chaosium
33494,3.86,189,18,Cody Goodfellow,Chaosium
33496,4.12,242,38,Sam Johnson,Chaosium
33497,4.45,288,34,Sandy Petersen,Chaosium
33498,3.9,180,63,Sandy Petersen,Chaosium
33501,3.67,211,45,Stephen Mark Rainey,Chaosium
33507,3.88,394,142879,Jules Verne,Barnes
33512,3.88,434,100949,Jim Fergus,St.
33513,3.83,436,4473,William Easterly,Penguin
33514,4.19,128,53669,William Strunk Jr.,Pearson
33532,3.99,449,1683,Bram Stoker,Penguin
33536,3.59,314,2000,Marta Acosta,Pocket
33537,3.79,431,230,Mary Wollstonecraft Shelley,Pearson
33538,4.02,71,469,Candace Ward,Dover
33539,3.9,343,72,Michael J. Lyons,Routledge
33541,3.95,352,353,James L. Stokesbury,William
33543,4.32,453,185,Richard Matheson,Gauntlet
33544,4.09,336,6502,Richard Matheson,or
33546,3.25,223,527,Logan Swanson,or
33547,3.79,301,29779,Richard Matheson,Severn
33550,3.69,385,150,Richard Matheson,Forge
33551,3.48,320,423,Richard Matheson,Forge
33554,4.04,400,1824,Richard Matheson,or
33555,3.95,288,9298,Richard Matheson,or
33559,4.02,520,42,Richard Matheson,Gauntlet
33561,3.77,240,1800,Ha Jin,Vintage
33563,3.88,224,356,Ha Jin,Steerforth
33565,3.81,205,419,Ha Jin,Vintage
33566,3.77,225,49,Ha Jin,Vintage
33567,3.71,160,1252,Ha Jin,Vintage
33569,3.91,159,26776,S.E. Hinton,Speak
33574,3.13,289,2157,S.E. Hinton,or
33577,4.45,448,507,S.E. Hinton,HarperCollins
33608,4.37,602,35,John Steinbeck,urtleback
33609,4.19,500,25552,Anya Seton,Chicago
33614,4.03,32,261,Alice Dalgliesh,Aladdin
33615,3.24,32,126,Bethany Roberts,Clarion
33616,3.72,40,325,Janet S. Wong,HMH
33667,4.04,400,795,James Patterson,Little
33668,4.07,448,62523,James Patterson,Vision
33671,3.86,210,307,James Patterson,McGraw-Hill
33672,3.5,568,2427,James Patterson,Mira
33676,4.15,405,80643,James Patterson,Little
33681,4.08,471,24,James Patterson,urtleback
33682,3.95,288,323,James N. Frey,St.
33686,3.92,272,204,Robert D. Kaplan,Vintage/Random
33690,3.94,352,3080,Robert D. Kaplan,Picador
33692,3.92,272,32,Robert D. Kaplan,Random
33699,3.76,285,112,Åsne Seierstad,Grupo
33722,3.83,404,235032,Sophie Kinsella,Dial
33723,3.63,325,12765,Lauren Henderson,Red
33724,3.84,374,333613,Sophie Kinsella,Dell
33726,3.78,336,15184,Jennifer Crusie,St.
33727,3.94,416,28903,Jennifer Crusie,St.
33729,3.92,448,16644,Jennifer Crusie,St.
33732,3.8,283,17677,Jennifer Crusie,HQN
33734,3.71,248,12528,Jennifer Crusie,MIRA
33735,3.64,256,5707,Jennifer Crusie,MIRA
33737,3.77,328,13317,Jennifer Crusie,HQN
33744,3.48,391,3252,Jennifer Crusie,St.
33747,3.92,420,18,Jennifer Crusie,Planeta
33751,3.94,480,15,Jennifer Crusie,Goldmann
33753,3.55,197,926,Jennifer Crusie,Smart
33768,3.54,400,2729,Anna Maxted,William
33774,3.53,432,5826,Anna Maxted,William
33777,3.68,464,34,Michelle Lovric,Abacus
33795,4.03,413,6206,Danzy Senna,Riverhead
33807,3.85,544,4874,Nelson DeMille,Grand
33808,4.19,720,26514,Nelson DeMille,Grand
33809,4.17,880,8296,Nelson DeMille,Grand
33810,4.03,592,36285,Nelson DeMille,Grand
33817,3.67,564,49,Nelson DeMille,Sphere
33820,4.02,880,14537,Nelson DeMille,Vision
33824,3.85,640,28,Nelson DeMille,Sphere
33832,4.1,432,5382,Kay Redfield Jamison,Vintage
33833,4.17,317,3158,Reinaldo Arenas,Serpents
33835,4.14,560,8188,C.S. Friedman,DAW
33836,3.87,416,981,Anne Stuart,Onyx
33837,3.44,436,41,Linda  Anderson,Pocket
33838,3.39,74,23,Keith Gray,Barrington
33853,3.7,208,642,Carolyn Meyer,HMH
33868,4.47,243,499,Quentin Carter,riple
33869,3.77,232,66,Quentin W. Fleming,Project
33871,3.25,352,50,Edwin Page,Marion
33873,4.36,332,12,Quentin Skinner,Cambridge
33874,3.9,656,44,Maeve Binchy,Orion
33876,4.0,224,29,Aljean Harmetz,Harry
33880,4.28,476,2738,Andre Dubus,Vintage
33883,4.33,195,351,Andre Dubus,David
33888,4.16,148,870,Andre Dubus,Vintage
33896,3.69,422,10534,Charles Frazier,Random
33904,3.21,344,13,Paul A. Sabatier,MIT
33906,3.66,192,15106,Sara Zarr,Little
33917,3.99,291,213178,Jhumpa Lahiri,Mariner
33922,3.59,239,34,Donna Freitas,Jossey-Bass
33928,3.96,256,1630,Stephen Jay Gould,ree
33929,4.09,480,721,Stephen Jay Gould,W.W.
33931,3.92,240,321,Stephen Jay Gould,Harvard
33932,3.63,288,397,Stephen Jay Gould,ree
33933,4.11,343,5726,Stephen Jay Gould,W.
33935,4.15,544,2608,Stephen Jay Gould,W.
33936,4.1,413,1730,Stephen Jay Gould,W.W.
33937,4.25,672,363,Stephen Jay Gould,W.
33938,4.16,288,1080,Elisabeth Kübler-Ross,Scribner
33956,3.99,325,2956,Joseph Delaney,Red
33957,4.12,478,24,Jim Hougan,William
33973,3.93,288,256,Howard F. Lyman,Scribner
33975,3.95,194,12,Vicki Constantine Croke,Dutton
33978,3.91,96,110,Donna M. Jackson,HMH
33992,3.6,592,3272,National Commission on Terrorist Attacks Upon The United States,W.
33993,2.4,305,5415,Emma McLaughlin,Washington
33999,3.98,321,185,Charles Darwin,Dover
34002,4.15,1024,513,Charles Darwin,Everyman's
34003,4.14,364,26,Theodosius Dobzhansky,Columbia
34014,3.8,496,12,Michael D. Lyman,Prentice
34050,4.09,128,177,Rudyard Kipling,Candlewick
34052,4.06,911,13,Rudyard Kipling,Everyman
34053,4.09,210,39365,Rudyard Kipling,Gramercy
34055,4.39,40,581,Rudyard Kipling,Atheneum
34069,4.07,160,37,William Shakespeare,Oxford
34080,4.11,320,35549,T.S. Eliot,W.W.
34081,4.11,304,227,T.S. Eliot,Yale
34082,4.21,272,3124,T.S. Eliot,Modern
34084,4.24,422,145740,Stephen King,Viking
34087,3.72,219,75,Kurt Vonnegut Jr.,Jonathan
34153,3.49,32,63,Nancy White Carlstrom,Aladdin
34154,3.47,32,104,Nancy White Carlstrom,Aladdin
34155,3.93,240,175,Adam Swift,Polity
34156,4.0,388,28,Stephen Mulhall,Wiley-Blackwell
34161,3.88,288,58,Max Beerbohm,Carlton
34168,3.72,306,33,Matt Braun,St.
34172,3.35,256,23,Matt Braun,St.
34179,3.85,936,38,Hugh Honour,Prentice
34187,4.44,46,37,Elizabeth Mann,Mikaya
34191,3.88,224,383,John Patrick Diggins,imes
34199,4.19,739,126,Richard Wilhelm,Penguin
34200,4.28,539,330,Anonymous,Inner
34207,4.19,240,42,Anonymous,Penguin
34208,4.19,224,23,Sarah Dening,St.
34221,4.08,48,13,Ian Edginton,IDW
34222,3.87,70,367,Ian Edginton,Dark
34224,4.23,384,420,Reader's Digest Association,Readers
34229,4.58,448,12,Reader's Digest Association,Readers
34251,3.72,304,785,Jeffrey Ford,William
34262,4.03,452,66017,Dave Barry,Disney-Hyperion
34264,3.55,307,5421,Geraldine McCaughrean,Margaret
34266,3.85,230,4644,Peter Walsh,Free
34268,4.08,176,213538,J.M. Barrie,Henry
34270,4.31,416,2326,Spider Robinson,or
34281,4.06,515,6899,Diana Wynne Jones,Greenwillow
34284,4.21,598,13864,Diana Wynne Jones,Greenwillow
34288,3.66,291,2122,Diana Wynne Jones,HarperTrophy
34295,3.61,339,11498,Maeve Binchy,Knopf
34296,3.97,87,664,Maeve Binchy,New
34298,3.64,256,2155,Maeve Binchy,Arrow
34299,3.6,432,957,Maeve Binchy,Arrow
34301,3.8,496,9434,Maeve Binchy,Dell
34303,3.91,928,10463,Maeve Binchy,Arrow
34307,3.53,99,356,Maeve Binchy,Delacorte
34310,3.93,704,17624,Maeve Binchy,Orion
34312,3.91,407,18720,Maeve Binchy,Orion
34317,3.81,96,30,Kate McMullan,Random
34318,4.47,424,147,J.K. Rowling,orndike
34321,4.06,96,82,Ron Roy,Random
34324,3.99,96,1844,Ron Roy,Random
34325,4.12,48,12,George E. Stanley,Random
34343,4.55,344,51,Catherine de Zegher,Yale
34385,4.0,560,219,Dante Alighieri,Modern
34407,3.5,756,217,William C. Davis,Mariner
34420,3.71,438,545,J.G. Passarella,Pocket
34426,4.41,176,847,Hayao Miyazaki,VIZ
34427,4.41,184,1696,Hayao Miyazaki,VIZ
34435,3.97,248,57,Sophocles,Focus
34436,4.14,472,32,Sophocles,University
34440,4.08,535,7825,Thomas Mann,Vintage
34443,3.8,192,102,Christopher Marlowe,Hackett
34444,4.08,580,88,Thomas Mann,Everyman's
34449,4.03,530,4596,Jun'ichirō Tanizaki,Vintage
34452,4.16,217,24345,Brian L. Weiss,Grand
34460,3.65,224,1060,Jun'ichirō Tanizaki,Vintage
34462,3.69,237,3825,Jun'ichirō Tanizaki,Vintage
34463,3.85,298,1291,Jun'ichirō Tanizaki,Vintage
34468,3.8,164,972,Jun'ichirō Tanizaki,Kodansha
34472,3.67,180,137,Jun'ichirō Tanizaki,Vintage
34473,4.09,56,6674,Jun'ichirō Tanizaki,Leete's
34480,3.8,210,29,Jun'ichirō Tanizaki,Gallimard
34484,4.29,400,83353,Terry Pratchett,Corgi
34492,4.24,325,42146,Terry Pratchett,HarperTempest
34493,3.49,285,9019,Terry Pratchett,Corgi
34495,4.07,502,5761,Terry Pratchett,HarperCollins
34497,4.0,228,239617,Terry Pratchett,Harper
34498,4.27,336,43964,Terry Pratchett,Bloomsbury
34501,4.3,352,51562,Terry Pratchett,Corgi
34503,4.17,176,26427,Terry Pratchett,Harper
34504,4.13,265,72785,Terry Pratchett,Hartorch
34505,4.06,32,1640,Terry Pratchett,ransworld
34506,3.97,277,91479,Terry Pratchett,HarperTorch
34507,4.03,228,110062,Terry Pratchett,Harper
34508,4.15,102,21339,Stephen Briggs,Bloomsbury
34509,4.0,176,5517,Terry Pratchett,Corgi
34510,3.94,396,52713,Terry Pratchett,Corgi
34515,3.94,344,3601,Terry Pratchett,Ebury
34517,4.28,352,63287,Terry Pratchett,Corgi
34521,3.72,210,9778,Terry Pratchett,HarperTrophy
34523,3.99,383,2226,Peter Haining,Orbit
34524,4.11,32,9116,Terry Pratchett,Doubleday
34529,4.17,400,53721,Terry Pratchett,Corgi
34530,4.33,355,67,Terry Pratchett,urtleback
34532,4.23,432,60162,Terry Pratchett,Corgi
34534,4.05,256,29309,Terry Pratchett,HarperCollins
34535,4.21,649,1585,Terry Pratchett,Science
34539,4.38,377,969,Terry Pratchett,Harper
34540,4.17,160,830,Terry Pratchett,Gollancz
34541,4.14,296,41899,Terry Pratchett,Harper
34542,3.92,261,7464,Terry Pratchett,HarperCollins
34544,3.97,128,400,Peter Milligan,Marvel
34545,4.72,544,102,Murray Sayle,Phaidon
34548,4.0,344,13622,Bruce Campbell,L.A.
34558,4.0,193,997,Robert  Hamburger,Citadel
34570,4.07,330,8870,Harold Coyle,Berkley
34578,3.52,352,185,Scott MacMillan,Roc
34596,3.91,552,10987,Clive Cussler,G.P.
34600,4.13,120,4088,Randy Alcorn,Multnomah
34601,3.97,208,5279,Marie McSwigan,Puffin
34605,3.82,433,15857,Clive Barker,Berkley
34612,3.82,267,103,Mark Harlan,Wiley
34627,3.99,375,71,Charles W. Sydnor Jr.,Princeton
34628,3.73,392,159,Peter Maurice Wright,Viking
34637,4.14,288,641,John Maddox Roberts,St.
34641,3.61,416,157,Sean McMullen,or
34646,4.14,384,44,Damion Hunter,Ballantine
34657,4.2,234,106,Avigdor Kahalani,Praeger
34658,4.42,612,1876,Jonathan Parshall,Potomac
34662,3.77,264,501,Bob Madgic,Burford
34663,4.19,352,153,Dorothy Roberts,Civitas
34672,3.91,442,426,Caitlin Brennan,Luna
34678,3.65,374,515,Keith Baker,Wizards
34687,4.3,32,963,Francine Patterson,Scholastic
34708,4.25,464,2567,W.E.B. Griffin,G.P.
34760,4.03,240,17354,Robert Fulghum,Ballantine
34762,3.47,320,222,Richard Shenkman,William
34766,3.62,528,20,Robert Ludlum,Orion
34771,4.02,791,26,Larry Bond,Warner
34783,3.36,384,28,Rick Hicks,Focus
34789,4.23,880,209,R.F. Laird,Workman
34816,4.21,240,942,Radclyffe,Bold
34819,4.04,440,193,Diana Palmer,Harlequin
34835,2.61,224,36,Penny Jordan,Harlequin
34844,4.0,704,566,Greg Iles,Signet
34845,3.75,364,3996,Robin Cook,Pan
34852,3.6,348,98,Steve Allen,Kensington
34856,4.49,864,505,Larry McMurtry,Simon
34858,4.03,752,202,Larry McMurtry,Simon
34866,3.92,352,4908,Jack Higgins,Pocket
34869,3.84,495,3256,Leon Uris,Bantam
34871,4.23,136,17422,Chris Ryall,IDW
34873,4.05,698,275,Clive Barker,Fontana
34892,2.77,444,13,Karen A. Bale,Zebra
34895,4.14,240,35,Dan Birlew,BradyGames
34897,4.25,624,183950,Robert Jordan,or
34898,4.1,96,30987,Ruth Stiles Gannett,Yearling
34899,4.2,144,372,Ciruelo Cabral,Union
34901,3.98,342,1740,Stephanie Rowe,Warner
34902,3.76,221,815,David Noonan,Wizards
34908,3.86,326,10103,James A. Owen,Simon
34909,4.27,416,179,Alan Cohen,Ballantine
34915,3.97,503,72,Terry Brooks,Orbit
34918,4.27,1260,87,Terry Brooks,Pocket
34921,3.77,307,630,Terry Brooks,Del
34939,3.79,320,76,Lester del Rey,Del
34941,3.57,336,13158,Terry Brooks,Arrow
34963,3.57,320,67,Terry Brooks,Blanvalet
34985,3.95,254,192,Mary Walton,Management
34988,3.99,512,26985,Terry Brooks,Orbit
34992,4.12,151,514,Oliver Ho,Sterling
35002,3.78,109,68,Spencer Johnson,HarperCollins
35046,3.67,144,192,Joe Kelly,DC
35047,3.9,224,297,Marc Andreyko,DC
35048,3.79,237,448,Sabine C. Bauer,Fandemonium
35052,4.36,347,3248,Terri Blackstock,Zondervan
35054,3.96,576,47,Clive Cussler,Pocket
35056,3.96,576,528,Clive Cussler,Pocket
35061,3.63,272,131,Sylvia Day,Ellora's
35081,4.03,75,111,Mark Nesbitt,omas
35088,3.63,180,371,Jerry Seinfeld,Bantam
35090,3.73,208,5420,Friedrich Dürrenmatt,Houghton
